"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"0400000US12","Florida","20294479","4316","4136345","4168","3675646","18347","1571904","22501","332045","14249","11916","2653","1671435","23557","85823","6780","2523","1379","203952","9052","29827","3564","867","604","10114","2277","22221","4011","1121","558","139802","8740","256747","14400","4303395","8708","3149443","23008","2014056","21734","562672","16734","14161","2467","488249","14316","54124","4586","16181","2653","203901","8652","60251","5250","1690","587","23844","3195","16708","2511","2634","990","98774","6100","950051","21862","7833993","9462","5883321","28010","3871825","30666","1125925","20340","171343","8330","549521","15796","104907","5992","59800","4692","666296","15729","112172","6824","29921","3246","22164","2586","161794","8362","41236","3543","19497","2295","279512","11385","1284376","27132","4020746","4299","1495019","19529","74078","4855","34006","4115","1381372","20378","2592","1056","2971","1091","2472654","19175","4634","1102","548824","12400","697760","12414","388488","8685","689","613","110571","5021","721688","12535","53073","5594",
"0400000US13","Georgia","10120788","3683","2506326","3107","2210119","13435","1052022","18312","139105","10186","15214","3562","934934","20458","66517","6694","2327","1470","133435","8179","21979","2783","2300","2295","7540","2300","17154","3214","164","167","84298","6779","162772","11777","2327447","8310","1676754","15729","1200935","16909","226551","10653","7496","1792","189401","9041","44749","5060","7622","1682","126451","7538","36876","4095","1981","748","11038","2139","16742","2626","1018","636","58796","4461","524242","16028","3956712","7518","2968481","18794","2220826","22617","379827","12111","81094","4208","195232","9113","62821","6149","28681","3190","378462","12267","85637","6501","20085","2352","8651","1676","78988","5091","25589","3037","12567","2453","146945","7232","609769","15242","1330303","3964","425427","10841","33978","3206","7491","1582","382711","10145","551","350","696","439","892086","10626","1124","583","242373","7764","229675","7505","113179","5642","424","457","31548","2915","273763","8507","12790","2297",
"0400000US15","Hawaii","1378730","2525","307561","765","267375","4150","141406","6403","14022","2052","130","126","82323","5020","29448","3319","46","75","33289","3337","5409","1221","184","236","223","213","12528","2513","80","113","14865","2127","6897","2095","303999","2791","258878","4189","180552","5115","18533","2314","720","572","41929","3251","16584","2101","560","477","27605","2915","5193","1246","97","110","746","382","10512","2102","194","230","10863","1662","17516","2419","528436","2056","450174","4970","338115","8499","36735","3450","5788","1190","54410","4434","13150","2052","1976","711","54828","3520","15559","1923","2658","800","1701","784","4228","1032","10864","1768","919","566","18899","2176","23434","3018","238734","714","60744","3495","9757","1589","1514","669","48627","3173","53","75","793","1072","177164","3444","435","263","77227","3415","29400","2520","18058","2091","198","176","3249","754","48597","2615","826","411",
"0400000US16","Idaho","1662867","795","435630","1373","386108","5073","193337","9119","37791","3965","573","395","147770","7506","6583","1633","54","87","29039","4765","4027","1822","87","137","1059","489","3446","1579","10","17","20410","3813","20483","3088","371296","3485","280491","5365","192959","6881","49603","4168","742","523","31601","4047","4549","1357","1037","612","25065","2805","7590","1724","113","199","3202","1072","1739","711","494","375","11927","1850","65740","4429","603507","3358","462960","6597","338328","8256","82927","5009","8744","1723","23115","2669","5853","1180","3993","1249","60587","4356","13240","2197","2710","985","3643","1481","11327","1636","4123","1113","2158","661","23386","3066","79960","4881","252434","1794","71940","3894","4850","1181","374","278","66263","3854","132","193","321","380","178567","4170","706","760","30403","3089","69286","3897","17344","2539","0","198","9134","1447","51694","2653","1927","884",
"0400000US17","Illinois","12620388","1326","2919863","2632","2718793","11020","1515328","20130","149411","7925","6388","1536","1028670","20401","18258","3298","738","529","129751","8726","22777","2856","206","160","5159","1521","5767","1807","288","267","95554","7721","71319","6201","2925283","4367","2471131","14160","1705009","14498","272280","9364","9075","1629","467953","10455","12384","1914","4430","1109","133537","5435","53388","3266","1541","492","10217","1631","4849","1093","1136","428","62406","4290","320615","11974","4967332","5023","4207985","14262","3127546","18614","434420","9524","74189","4507","537658","12007","16751","1911","17421","2276","350147","10261","102199","4928","25569","2388","15895","2071","81341","4438","8970","1252","9855","1434","106318","5389","409200","9857","1807910","3613","567745","9408","52780","3579","7690","1496","506174","9367","85","86","1016","454","1224697","9460","1272","500","359063","8640","421488","10515","123931","5657","193","204","33865","2520","284885","6886","15468","2271",
"0400000US18","Indiana","6534914","919","1573925","3269","1394559","9830","820321","15084","64771","5459","3607","1518","496731","12377","8915","2171","214","170","87216","7030","15544","2945","552","292","4564","1456","3927","1376","89","98","62540","5750","92150","7308","1493761","5333","1215356","9147","885888","11904","123067","6374","6443","1537","186989","8102","8849","1759","4120","1346","77715","3911","26310","2837","696","409","8192","1463","3790","999","665","421","38062","2838","200690","8246","2509950","6015","2058449","12799","1581942","14765","192852","6456","58078","4297","200045","7574","13385","2176","12147","1811","220171","6496","49955","4167","18477","2231","10024","1498","60149","3464","4595","1030","5972","1031","70999","3739","231330","8902","957278","2718","281254","6708","18926","2111","3122","929","258609","7024","161","159","436","237","669831","7513","893","424","165212","5728","256362","6830","48090","3485","132","134","25909","2149","173233","5619","6193","1614",
"0400000US19","Iowa","3091437","506","724997","1876","651118","6115","390416","9654","36842","2925","891","466","218057","8533","4375","1282","537","578","55437","5014","7668","1850","149","115","1222","615","1909","1274","0","159","44489","4506","18442","3194","706844","3553","604286","5704","438870","8985","62551","3709","1333","583","96222","5227","3324","1015","1986","678","50315","3898","16675","2495","734","388","3559","739","1982","619","537","300","26828","2431","52243","3777","1168361","4340","1001077","6962","762591","8765","115945","4944","11789","1553","101206","5155","4974","1109","4572","1019","107177","5189","27664","2715","5306","1034","3898","709","25175","2283","4223","1090","2994","654","37917","3118","60107","4337","491235","2015","136658","4510","9400","1395","1115","397","125856","4486","56","87","231","242","353757","4631","255","202","60666","3447","165412","4480","22673","2116","0","159","14028","1692","90723","3295","820","446",
"0400000US20","Kansas","2850862","1447","713102","2368","631688","5893","362747","9927","52015","5004","1225","972","192964","7819","22587","3111","150","144","50502","4799","9596","2189","27","50","1026","555","6261","1671","124","135","33468","4209","30912","3255","656723","4225","511716","6950","381773","7668","70207","4728","2070","761","40146","3193","16464","1892","1056","445","41615","3547","14996","2168","601","356","2082","610","6446","1495","187","181","17303","2045","103392","5549","1061670","4300","850398","7169","665140","9765","110038","5736","19044","1957","36094","3512","14276","1987","5806","1287","98894","4284","21723","1936","4439","758","5318","963","20275","1986","7135","1478","2714","774","37290","2979","112378","4922","419367","2077","116293","4010","7457","1232","1254","551","107370","3592","136","148","76","72","300782","3968","263","174","53880","3398","131295","4195","18055","1690","24","42","9280","1079","87985","3674","2292","767",
"0400000US21","Kentucky","4354380","1440","1009986","3149","919306","6874","454361","11512","44209","4117","4162","1244","396132","12711","20353","3048","89","104","58685","5655","5670","1245","353","240","5191","1471","2736","953","869","836","43866","4594","31995","3763","964054","4911","812881","7918","507673","9289","66710","4215","5198","1249","217761","8578","13462","2330","2077","779","61254","4645","13307","1848","1010","476","7449","1694","2850","968","953","580","35685","3597","89919","5140","1714973","4385","1423613","9311","950457","12944","112022","5307","57691","4186","278057","8657","15548","2123","9838","1721","192030","6454","28678","2928","15954","1699","10199","1666","52337","3639","5941","1263","6293","1437","72628","4351","99330","6444","665367","2166","185334","7426","10718","1393","2230","801","171581","7418","118","125","687","432","477927","7507","490","296","132441","5670","136529","5150","50240","3744","0","190","22577","2037","135650","4250","2106","891",
"0400000US22","Louisiana","4577182","1950","1115457","2300","1019257","6733","411481","14775","58243","6661","4232","1737","526338","14433","18107","2954","856","1310","62574","5546","6613","1428","119","192","3204","1200","4303","1528","34","61","48301","4852","33626","4737","1079778","6451","809964","10809","518985","11105","95244","5069","4881","1440","176564","7170","12803","2196","1487","889","67595","4917","14474","2113","732","326","8417","2087","4916","1390","601","458","38455","4027","202219","9529","1727921","7299","1320226","10681","916757","12381","164545","6854","49606","3787","168611","6218","11538","1942","9169","1696","176117","6360","30400","2694","10600","1935","6612","1383","55521","4190","5377","948","4716","994","62891","4719","231578","9963","654026","2581","226275","6897","18937","2506","2755","720","203617","6572","154","129","812","372","425342","6726","938","465","117259","4634","110476","4454","63567","4483","226","254","14304","1466","118572","4364","2409","658",
"0400000US23","Maine","1317148","565","254723","993","226603","3107","133224","5729","13138","2293","501","410","75603","5175","3880","1326","257","311","16501","2008","3213","1032","99","174","570","358","1368","785","84","105","11167","1734","11619","2436","263376","2075","209496","3948","146684","4943","25363","3108","688","532","33446","2625","2689","1018","626","357","16868","2131","4129","1034","175","186","3782","1029","1488","786","275","195","7019","1290","37012","3687","549566","1993","433346","5354","315468","5780","55725","4260","9140","1397","43942","3550","5418","1292","3653","875","59119","4349","8895","1332","2634","762","2342","557","22073","3315","2321","699","2672","858","18182","1800","57101","4125","249483","1212","63059","3011","6555","1335","1033","490","55247","2851","137","101","87","90","186183","3180","422","437","39083","2644","57092","3309","23566","2421","0","172","8547","1223","57473","2901","241","154",
"0400000US24","Maryland","5918535","2341","1344588","1197","1224968","7902","722593","13902","66337","5524","7272","2708","397646","14398","30589","4092","531","587","74665","6248","14494","2172","432","307","3134","1087","11654","2707","198","212","44753","4842","44955","6115","1338778","3642","1118299","9350","782019","11218","113007","5841","4944","1419","195651","8300","20322","2571","2356","894","75179","5184","22490","2134","1685","682","5828","1503","8143","1839","439","337","36594","3588","145300","8410","2382988","3613","2005164","9876","1530180","13208","193279","7111","33526","3188","203402","8822","36179","3947","8598","1594","212875","6063","52643","3488","13463","1813","4724","1029","39365","3353","20585","2398","4227","1115","77868","3596","164949","7790","852181","1751","214463","7430","34709","2973","4478","1264","173933","6771","925","669","418","324","629743","7632","1506","531","250429","6548","126875","5270","53448","4101","344","240","13442","1564","183699","6446","7975","1470",
"0400000US25","Massachusetts","6736017","1301","1375244","1168","1268915","6791","794181","12802","59325","4344","586","582","407464","11621","7359","1804","0","203","93620","6288","16597","2809","815","633","1375","668","3736","1473","318","304","70779","5192","12709","2635","1642148","3239","1456895","8348","971353","12369","154054","6945","2020","699","321171","9860","6430","1536","1867","846","111640","5432","45554","3808","1236","610","8952","1638","2625","890","1255","577","52018","3854","73613","6214","2682554","3765","2363193","10056","1746426","18541","176550","7870","24018","2917","401270","13065","10132","2105","4797","1313","238113","7754","57625","4259","11843","1705","5493","1182","62856","3969","4003","1057","6067","1386","90226","5424","81248","6051","1036071","1969","269263","6581","43452","3008","5140","1372","220285","6324","203","226","183","176","763319","6622","1070","421","239017","6697","197691","6645","111610","5193","198","193","13735","1876","199998","5725","3489","956",
"0400000US26","Michigan","9818099","823","2187554","2053","1984591","8242","1130402","14390","94520","7103","2854","1214","745607","13459","10995","2166","213","163","139727","6229","17030","2655","891","510","5183","1265","3937","1127","398","258","112288","5399","63236","4820","2195167","4381","1849054","10329","1217648","12618","178498","7075","6851","1290","433551","9973","8042","1359","4464","1054","130647","5057","34352","2781","1938","837","16013","2027","4833","1125","1688","485","71823","3899","215466","7514","3864455","4228","3245459","11672","2360209","15549","318833","9937","68485","4009","471778","10455","12043","1575","14111","1859","374811","9614","65982","4108","36042","2369","16735","1900","105975","5558","8920","1569","11403","1457","129754","5274","244185","8305","1570923","2328","322253","8513","24881","2389","3955","859","292466","7767","33","34","918","451","1244567","8466","624","281","483167","8672","321355","6774","89819","3853","54","54","28180","2282","321368","6387","4103","1063",
"0400000US27","Minnesota","5462438","681","1286323","2266","1156655","7126","749674","9962","72118","4610","1141","661","325896","9237","7790","1834","36","50","86383","4724","12598","1873","212","183","1140","401","3411","1018","165","137","68857","4077","43285","4988","1239629","3394","1083508","5690","762679","8987","116621","5337","3400","887","193215","6140","5290","1245","2303","1046","73963","4049","26893","2581","821","449","4208","867","3945","1113","912","428","37184","2912","82158","4840","2136035","3962","1877636","7710","1417644","11233","194936","6969","28292","2478","221338","7361","8380","1438","7046","1089","160317","5558","39656","2786","8896","1131","10709","1349","28807","2485","5246","903","3713","659","63290","3760","98082","4813","800451","2016","180569","4726","15932","1689","2733","554","161547","4999","103","89","254","131","618461","4977","818","431","110858","4182","284239","5576","38228","2900","0","149","19881","1618","164437","3871","1421","511",
"0400000US28","Mississippi","2924168","1457","721108","2345","652414","6373","248027","8673","34675","4172","1704","864","353117","9206","14836","2490","55","97","36104","4509","4731","1401","206","263","1895","1014","3379","1212","737","688","25156","3649","32590","4125","663168","4936","476258","7774","322133","9414","54896","4199","1900","860","85738","4938","10463","1710","1128","564","40131","3970","10819","1890","505","513","4596","1312","4939","1158","211","208","19061","3015","146779","6798","1103392","5292","804405","10019","579673","9652","89004","5177","33663","2957","80904","5219","14103","2760","7058","1392","133587","6288","19670","2756","7948","1469","5983","1256","43242","3316","6133","1416","2961","748","47650","3824","165400","7113","436500","2121","139263","5866","5481","1413","902","364","132365","5714","436","417","79","120","295825","5819","215","228","49279","3613","87328","4310","53999","3243","149","197","13572","1705","91283","4591","1412","505",
"0400000US29","Missouri","5977199","1793","1386471","3179","1264734","7328","726573","13521","92378","7590","5017","2130","418087","12424","21390","3058","1289","840","59864","4555","14007","2260","183","164","2206","986","4517","1365","192","219","38759","4107","61873","5427","1340065","4386","1057615","8548","800519","9598","128381","6844","6521","1489","105848","5184","12607","2112","3739","970","63229","4101","24574","2896","1195","512","6760","1153","4395","983","517","343","25788","2905","219221","6991","2313109","4745","1855467","10330","1411448","13661","227429","9447","68207","4435","112248","6508","19775","2524","16360","2164","209936","7138","42381","3616","15982","2127","14842","1944","57319","3473","8787","1548","6661","1279","63964","3997","247706","8213","937554","2903","305443","8076","17069","2108","2775","799","283991","7986","255","268","1353","673","628988","8209","611","372","160116","6404","217537","6202","53070","3445","7","11","31802","2771","165845","5816","3123","771",
"0400000US30","Montana","1027510","634","227631","1693","204845","3407","101043","4659","16015","2444","260","206","81789","4640","5319","1342","419","374","12158","2107","1382","551","11","22","301","244","1237","648","76","135","9151","1809","10628","1922","222631","2039","176293","3948","112082","4864","27798","2579","937","512","29093","2767","4684","1191","1699","729","15774","2397","3574","1152","63","87","1204","527","1524","583","146","239","9263","1923","30564","3009","397802","2364","313969","5090","212049","5920","53514","3233","6298","1382","32786","2957","5077","1140","4245","1174","41971","3506","5820","1121","1855","813","1674","626","9933","1968","2364","654","2786","918","17539","2417","41862","3520","179446","1104","54437","2954","1868","528","478","304","51783","2855","0","168","308","245","124647","3095","89","157","20146","1966","50705","3287","9924","1300","0","168","7749","1201","36034","2664","362","225",
"0400000US31","Nebraska","1877654","1048","472689","1248","423949","3951","255503","6478","35375","3527","967","404","123574","6618","8310","1673","220","232","25033","2894","8164","1834","0","159","759","677","3400","902","100","172","12610","2023","23707","3132","435484","2934","346133","5931","261042","6609","51730","3548","749","363","25175","2753","6362","1230","1075","613","23756","2621","8704","1236","41","66","1748","544","2424","692","397","423","10442","1787","65595","4707","696307","2796","566942","5680","445570","6996","81126","3931","7806","1468","19322","2434","8125","1262","4993","986","59201","3647","17467","1825","2425","696","1526","421","11827","1452","4389","1060","1014","344","20553","1858","70164","4633","273174","1407","74367","3099","5419","973","812","298","67909","3040","86","103","141","146","197710","3040","175","165","34552","2116","83628","3214","13416","1103","52","87","8581","1077","57306","2745","1097","565",
"0400000US32","Nevada","2905767","1083","676435","816","594615","6682","318673","10083","39254","4992","630","352","224873","10202","10940","2225","245","291","35961","3911","5210","1253","112","143","1963","1057","4671","1646","129","155","23876","3379","45859","5177","661347","2286","505762","7026","356450","7677","44665","4222","1623","673","91996","5193","9142","1787","1886","893","35367","3661","8549","1356","431","290","2261","880","3372","1127","859","452","19895","3154","120218","6031","1130466","2308","877347","8745","618785","10795","98789","6360","18846","2590","117764","7619","13810","1977","9353","1605","95453","5496","17802","2213","4433","1050","2324","756","17037","2293","7613","1551","4931","1288","41313","3448","157666","7464","437519","1289","164782","5696","10528","1657","2897","861","150249","6089","152","155","956","622","266062","5731","185","244","65872","3925","66155","4182","29438","2714","137","151","19125","1861","85150","4317","6675","1487",
"0400000US33","New Hampshire","1316467","851","259410","1169","240880","3067","159726","4560","10660","2123","657","497","68769","4473","918","475","150","244","11683","2158","1861","774","129","174","202","224","1406","938","0","187","8085","1754","6847","1622","282488","2008","237553","3984","177331","5328","26579","2930","986","497","29070","3190","1878","700","1709","880","13491","2234","3903","879","119","163","1704","786","892","553","179","130","6694","1356","31444","2735","556611","2438","473615","5328","375073","6123","44669","3599","12876","1999","34062","3429","3579","1058","3356","997","43664","3891","10051","2051","3867","966","2428","901","9205","1634","2016","885","1384","542","14713","2096","39332","3676","217958","1193","59296","3361","5335","942","476","367","53023","3397","334","380","128","149","158608","3506","251","232","50775","3491","47327","3027","7231","1333","0","187","6391","1188","46633","2651","54","69",
"0400000US34","New Jersey","8837578","1301","1979948","1086","1819974","9061","1136972","16023","97058","6759","5024","1891","570905","15451","9963","2332","52","86","89935","6257","19156","3136","567","416","3425","1049","5589","1488","0","200","61198","5046","70039","6131","1916830","3480","1574349","10563","1163811","11602","144930","7097","4867","1133","251217","9152","7441","1541","2083","786","71972","5060","26599","2495","1070","499","6029","1371","3519","995","431","323","34324","3780","270509","9561","3608286","3643","3027056","14505","2377019","15700","268344","8947","55384","4612","315253","9514","7441","1409","3615","1161","234048","8529","63890","4418","21380","2862","9448","1463","49813","3914","6442","1210","2671","817","80404","4523","347182","10408","1332514","1886","406691","8116","39252","2394","6668","1220","360685","7970","17","30","69","114","908583","8248","1258","578","332295","8777","249006","6718","100127","4664","0","200","13376","1781","212521","7590","17240","2582",
"0400000US35","New Mexico","2046001","1490","488598","1379","434339","4941","146736","8794","16372","2967","1043","663","258516","8165","11657","2585","15","25","28174","3521","2533","990","97","115","1022","518","3016","1089","621","495","20885","3283","26085","3304","460835","3277","361758","6449","184986","7026","26052","3099","2031","914","137333","7287","10432","1939","924","533","31463","3248","6214","1425","278","242","3182","1217","2944","824","493","343","18352","2229","67614","5484","759913","2920","589625","7308","363492","8729","60394","4945","17211","2699","132466","6210","11239","1798","4823","1250","79002","4783","12453","1970","3781","947","2533","870","20798","2515","3577","958","3288","841","32572","3159","91286","6096","336655","1592","110717","4834","7819","1669","2439","887","99803","4269","111","149","545","410","223234","4912","256","243","65147","3641","46192","3890","35482","3051","95","156","11888","1702","64174","3570","2704","804",
"0400000US36","New York","19505596","2238","4170786","2500","3768944","13135","1973924","20340","256196","10403","9244","2251","1510450","22522","18192","2726","938","1201","300776","12749","45690","4682","1520","692","11349","1998","8253","1818","651","468","233313","11948","101066","7376","4731795","5003","3984129","16009","2501255","18889","420523","11554","12968","2301","1024759","16989","16653","2039","7971","1777","270007","8484","84170","4504","3148","897","25685","3154","7068","1272","1829","574","148107","7008","477659","13842","7667466","5446","6427671","18214","4528348","22008","532990","13011","99319","4807","1232581","17270","16864","2158","17569","1877","660380","14022","141119","6855","49848","3446","19586","2238","168728","6855","10366","1590","13267","1574","257466","9907","579415","15061","2935549","3347","851955","12847","91715","3999","12387","1616","746890","12479","59","72","904","416","2059040","13189","3035","727","726936","10966","431031","9254","404187","9906","147","136","40527","3118","453177","9429","24554","2824",
"0400000US37","North Carolina","9957830","4137","2292483","3750","2068153","9557","930550","17725","135405","8008","7679","2211","903458","16423","89207","7322","1854","1286","122098","7553","23513","3753","813","508","4222","1380","13227","2241","1058","734","79265","5850","102232","6479","2206179","8345","1667332","13272","1112939","14425","238713","7437","5993","1428","246426","8066","53742","4058","9519","1966","133674","6615","40392","3672","1585","837","13879","2616","15012","2219","1671","708","61135","4262","405173","11802","3932515","8464","3010995","16493","2177904","18177","436853","12323","93389","5462","214031","8627","60967","4056","27851","2743","397457","10198","77011","5408","26606","2624","21593","2271","87540","5811","24225","2657","10968","1896","149514","6169","524063","13375","1526653","3763","445659","9728","23136","2209","5418","1302","416083","9770","121","135","901","581","1074063","10646","1473","671","254930","7047","332588","8185","107459","5788","280","264","38212","2707","339121","8535","6931","1393",
"0400000US38","North Dakota","741486","1317","174130","1261","146826","3260","96244","4478","17251","2473","308","311","27856","2757","4912","1667","255","343","13680","2068","2674","1103","0","155","865","562","1549","490","0","155","8592","1708","13624","2245","197209","2562","165266","4257","124539","4550","22371","2644","224","190","13926","1986","4041","930","165","173","12738","2044","4544","1308","63","104","705","330","2345","969","0","155","5081","1478","19205","2533","266247","2205","220893","3316","167191","4096","33101","2242","2770","913","13748","1833","2247","655","1836","787","26322","2364","9158","1601","1492","608","1099","433","4610","1050","2153","718","338","194","7472","1201","19032","2002","103900","965","21018","1617","1540","539","341","227","19137","1582","0","155","0","155","82605","1779","37","54","15501","1769","36838","2067","3311","673","0","155","2395","548","24523","2241","277","201",
"0400000US39","Ohio","11439848","1446","2605997","2753","2343533","11392","1349609","20773","100997","7157","7958","2680","864609","19724","19890","3990","470","451","167911","9597","20570","2636","881","691","8085","2058","9823","2426","341","268","128211","8773","94553","6613","2534693","5051","2154248","11727","1464832","15704","173623","7016","11655","2100","487443","11187","12378","2234","4317","1131","132194","5229","36652","2814","2564","700","12870","1756","8574","1684","1131","412","70403","4187","248251","10541","4483613","5264","3818900","12029","2832795","15912","296142","8800","105815","5450","538902","12738","21149","2266","24097","2546","371319","8752","82896","4650","30392","2709","16476","1881","94142","5083","12958","1735","15311","1747","119144","5197","293394","8789","1815545","3583","568237","10924","41649","3049","5071","944","519854","10593","58","62","1605","714","1239778","11053","1678","613","398455","9266","370239","9469","98038","5225","43","71","46851","2954","324474","7835","7530","1414",
"0400000US40","Oklahoma","3845697","1477","959850","1318","829745","7251","363444","9204","53536","3425","16781","2600","375134","9661","20151","2839","699","440","60016","5039","6440","1548","978","709","2599","792","5693","1436","242","163","44064","4303","70089","4704","895836","3878","637717","7219","450932","8180","84910","3698","7338","1753","77067","4565","13351","2110","4119","849","47839","2752","12829","1662","795","352","4813","881","5814","1510","696","358","22892","1834","210280","7002","1420840","3887","1047988","8001","773599","8741","130437","5853","41799","2980","68406","3911","19704","2038","14043","2088","126859","4341","22747","2321","8881","1232","6516","1048","24915","2075","10720","1806","5502","1090","47578","2477","245993","6758","569171","2061","166986","4378","9519","1222","2043","673","154428","4140","356","279","640","295","398889","4241","525","253","99353","4258","121844","3207","33645","2459","44","71","22187","1808","121291","3939","3296","974",
"0400000US41","Oregon","4054353","734","866585","1799","777174","6369","409941","10707","55493","5010","433","397","306633","10638","4278","1461","396","379","60811","5541","9865","1991","345","289","1490","727","2414","855","773","757","45924","4920","28600","4194","929378","3898","769665","6428","489956","10010","83308","5083","2598","846","186542","7760","4123","1079","3138","1056","64038","3990","14871","2093","391","259","6091","1700","1749","754","1209","525","39727","3414","95675","6007","1579682","4304","1305243","10100","895821","12510","159875","6958","23223","2588","208684","8160","6181","1381","11459","1817","151161","6915","27048","2620","7527","1356","7887","1543","30326","3308","4817","1119","6983","1275","66573","4522","123278","7635","678708","2505","196092","6421","14432","1981","2843","1109","177866","6390","136","175","815","589","477403","6270","467","352","108361","4439","176487","6358","41296","3295","111","127","23465","2305","127216","5280","5213","1407",
"0400000US42","Pennsylvania","12579422","1164","2666701","2241","2356910","12045","1354581","19250","136181","7373","2802","1127","850181","19233","12786","2173","379","310","193417","9528","22821","2519","951","403","6647","1363","9674","2627","516","363","152808","8605","116374","7940","2810377","5233","2373673","13808","1653706","18152","265703","8399","10167","2078","428936","11104","11195","1670","3966","1063","162090","6822","46802","3856","1956","637","16957","2548","7544","1518","1818","837","87013","4902","274614","10673","4962053","5873","4198905","14081","3139049","20522","447034","11789","90921","5846","488441","12561","17495","1842","15965","2376","455655","10548","98479","5094","31790","2695","25466","2428","107242","4976","14684","2175","10745","1682","167249","6882","307493","10872","2140291","3678","548100","11179","43414","3168","8030","1279","495323","10994","196","147","1137","401","1582195","10700","1321","432","413655","9059","594591","9944","133334","5695","83","96","40250","2941","398961","7796","9996","1754",
"0400000US44","Rhode Island","1040259","649","208268","608","187116","3783","110340","4946","10310","2151","829","817","63872","4768","1765","927","0","208","17153","3693","2458","1060","238","258","810","589","683","417","0","208","12964","3341","3999","1200","252434","2149","212081","4177","139623","4946","30443","3224","1343","787","38617","3537","1549","548","506","372","18329","2873","5910","1386","456","306","2392","1066","1137","896","52","86","8382","1750","22024","3024","413042","2015","348822","3975","247750","6153","35922","3547","8438","1782","53212","4715","1976","807","1524","574","45604","3244","10561","1948","1514","605","1615","613","13138","2079","1275","620","1199","561","16302","2021","18616","2543","166515","995","48492","3095","3881","966","942","513","43669","3150","0","208","0","208","117696","2977","84","103","25645","2358","41888","3204","14894","1927","0","208","5171","964","30014","2655","327","237",
"0400000US45","South Carolina","4861188","2481","1097385","1514","984729","6842","450933","12400","52434","4504","2559","1207","443827","11553","34536","4811","440","473","68953","6183","7984","1742","341","489","1501","655","12126","3362","399","470","46602","4751","43703","4293","1070535","5644","813723","10227","557853","11176","95373","5773","3894","1572","129226","6299","21990","3128","5387","1158","67284","4723","16604","2361","210","199","5755","1283","10239","1931","1264","867","33212","3375","189528","8593","1880970","5454","1419769","11000","1017694","13712","187472","8080","49462","4123","120433","7165","30745","3831","13963","1954","211208","7236","37065","3317","13856","2036","9699","1842","47350","4074","16671","2425","5416","1139","81151","4886","249993","8678","812298","2200","238020","7482","11551","1812","2338","764","223174","7568","386","313","571","481","571596","7221","584","358","135765","4797","159435","6398","55119","3585","69","85","23889","2142","196735","5801","2682","868",
"0400000US46","South Dakota","848774","457","212981","1327","186305","3210","99179","5177","17807","2284","625","586","63167","4168","5198","1296","329","435","17131","2852","5554","1743","33","53","290","272","2593","1211","0","157","8661","1904","9545","1594","191718","2140","146629","3663","107897","3603","20370","2346","734","437","13035","1887","3990","1005","603","409","12676","1891","4608","1215","408","327","1071","526","2143","748","50","87","4396","966","32413","3089","313201","1977","246162","3510","183633","5368","39382","2943","3848","1207","11761","1711","5213","1019","2325","702","35007","2937","8751","1606","1059","466","2220","690","6223","1635","2416","813","647","335","13691","1665","32032","2326","130874","1022","37466","2870","2427","831","319","206","34620","2654","0","157","100","143","93180","2693","6","20","12419","1564","43388","2670","6307","1154","0","157","5378","1087","25682","2172","228","188",
